#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.59Z,2990.43,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.6Z,2988.69,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.61Z,2986.45,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.62Z,2983.83,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.63Z,2980.89,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.64Z,2977.6,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.65Z,2974.15,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.66Z,2970.58,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.67Z,2966.88,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.68Z,2963.1,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.69Z,2959.16,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.7Z,2955.17,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.71Z,2951.11,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.72Z,2947.05,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.73Z,2943.02,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.74Z,2939,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.75Z,2935.01,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.76Z,2930.95,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.77Z,2927,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.78Z,2923.06,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.79Z,2919.12,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.8Z,2915.25,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.81Z,2911.38,pB,R
